created_at, provider, input_len, billed_prompt_len, billed_output_len, cached_tokens, duration (ms)
1763647115, meta, 10, 28, 2, 0, 355
1763647115, meta, 100, 28, 2, 0, 344
1763647118, meta, 100, 28, 2, 0, 360
1763647118, meta, 1000, 889, 3, 0, 395
1763647121, meta, 1000, 889, 2, 0, 405
1763647121, meta, 3000, 2714, 3, 0, 492
1763647123, meta, 3000, 2714, 3, 0, 448
1763647124, meta, 10000, 9975, 11, 0, 972
1763647127, meta, 10000, 9975, 11, 0, 616
1763647128, meta, 30000, 30796, 73, 0, 3021
1763647133, meta, 30000, 30796, 12, 0, 2233
1763647135, meta, 100000, 105902, 11, 0, 9199
1763647146, meta, 100000, 105902, 9, 0, 8997
1763650859, meta, 10, 28, 2, 0, 410
1763650861, meta, 10, 28, 2, 0, 360
1763650862, meta, 100, 28, 2, 0, 343
1763650864, meta, 100, 28, 2, 0, 344
1763650864, meta, 1000, 889, 3, 0, 432
1763650867, meta, 1000, 889, 3, 0, 375
1763650867, meta, 3000, 2714, 3, 0, 437
1763650870, meta, 3000, 2714, 3, 0, 385
1763650870, meta, 10000, 9975, 11, 0, 924
1763650873, meta, 10000, 9975, 11, 0, 672
1763650874, meta, 30000, 30796, 50, 0, 2652
1763650878, meta, 30000, 30796, 216, 0, 3645
1763650882, meta, 100000, 105902, 11, 0, 9192
1763650893, meta, 100000, 105902, 392, 0, 15075
1763654610, meta, 10, 28, 2, 0, 338
1763654612, meta, 10, 28, 2, 0, 345
1763654612, meta, 100, 28, 2, 0, 350
1763654615, meta, 100, 28, 2, 0, 353
1763654615, meta, 1000, 889, 2, 0, 356
1763654617, meta, 1000, 889, 3, 0, 367
1763654618, meta, 3000, 2714, 3, 0, 423
1763654620, meta, 3000, 2714, 3, 0, 457
1763654621, meta, 10000, 9975, 11, 0, 974
1763654624, meta, 10000, 9975, 11, 0, 642
1763654624, meta, 30000, 30796, 224, 0, 5157
1763654631, meta, 30000, 30796, 25, 0, 2400
1763654634, meta, 100000, 105902, 284, 0, 13679
1763654650, meta, 100000, 105902, 62, 0, 2705
1763658437, meta, 10, 28, 2, 0, 331
1763658439, meta, 10, 28, 2, 0, 329
1763658440, meta, 100, 28, 2, 0, 355
1763658442, meta, 100, 28, 2, 0, 374
1763658442, meta, 1000, 889, 2, 0, 425
1763658445, meta, 1000, 889, 2, 0, 420
1763658445, meta, 3000, 2714, 3, 0, 443
1763658448, meta, 3000, 2714, 3, 0, 381
1763658448, meta, 10000, 9975, 11, 0, 971
1763658451, meta, 10000, 9975, 3, 0, 796
1763658452, meta, 30000, 30796, 11, 0, 2178
1763658456, meta, 30000, 30796, 11, 0, 921
1763658457, meta, 100000, 105902, 13, 0, 8947
1763658468, meta, 100000, 105902, 11, 0, 2081
1763662257, meta, 10, 28, 2, 0, 407
1763662259, meta, 10, 28, 2, 0, 332
1763662259, meta, 100, 28, 2, 0, 349
1763662262, meta, 100, 28, 2, 0, 530
1763662262, meta, 1000, 889, 3, 0, 394
1763662265, meta, 1000, 889, 3, 0, 421
1763662265, meta, 3000, 2714, 3, 0, 417
1763662267, meta, 3000, 2714, 3, 0, 442
1763662268, meta, 10000, 9975, 11, 0, 909
1763662271, meta, 10000, 9975, 11, 0, 553
1763662271, meta, 30000, 30796, 12, 0, 2349
1763662276, meta, 30000, 30796, 12, 0, 1037
1763662277, meta, 100000, 105902, 56, 0, 9873
1763662289, meta, 100000, 105902, 13, 0, 8974
1763665999, meta, 10, 28, 2, 0, 319
1763666001, meta, 10, 28, 2, 0, 347
1763666001, meta, 100, 28, 2, 0, 287
1763666004, meta, 100, 28, 2, 0, 346
1763666004, meta, 1000, 889, 3, 0, 373
1763666006, meta, 1000, 889, 3, 0, 345
1763666007, meta, 3000, 2714, 2, 0, 390
1763666009, meta, 3000, 2714, 2, 0, 444
1763666010, meta, 10000, 9975, 12, 0, 970
1763666013, meta, 10000, 9975, 11, 0, 657
1763666013, meta, 30000, 30796, 11, 0, 2226
1763666017, meta, 30000, 30796, 467, 0, 8179
1763666026, meta, 100000, 105903, 9, 0, 8935
1763666037, meta, 100000, 105903, 13, 0, 2096
1763669831, meta, 10, 28, 2, 0, 393
1763669833, meta, 10, 28, 2, 0, 318
1763669834, meta, 100, 28, 2, 0, 321
1763669836, meta, 100, 28, 2, 0, 258
1763669836, meta, 1000, 889, 3, 0, 288
1763669838, meta, 1000, 889, 3, 0, 414
1763669839, meta, 3000, 2714, 3, 0, 398
1763669841, meta, 3000, 2714, 3, 0, 385
1763669842, meta, 10000, 9975, 11, 0, 1019
1763669845, meta, 10000, 9975, 11, 0, 678
1763669845, meta, 30000, 30797, 104, 0, 3695
1763669851, meta, 30000, 30797, 202, 0, 4652
1763669856, meta, 100000, 105903, 14, 0, 9107
1763669867, meta, 100000, 105903, 11, 0, 2103
1763673579, meta, 10, 28, 2, 0, 416
1763673582, meta, 10, 28, 2, 0, 246
1763673582, meta, 100, 28, 2, 0, 304
1763673584, meta, 100, 28, 2, 0, 319
1763673585, meta, 1000, 890, 3, 0, 315
1763673587, meta, 1000, 890, 2, 0, 284
1763673587, meta, 3000, 2714, 3, 0, 391
1763673590, meta, 3000, 2714, 3, 0, 378
1763673590, meta, 10000, 9975, 11, 0, 897
1763673593, meta, 10000, 9975, 11, 0, 580
1763673593, meta, 30000, 30796, 62, 0, 3102
1763673599, meta, 30000, 30796, 82, 0, 3160
1763673602, meta, 100000, 105902, 9, 0, 9909
1763673614, meta, 100000, 105902, 9, 0, 11802
1763677338, meta, 10, 28, 2, 0, 384
1763677341, meta, 10, 28, 2, 0, 375
1763677341, meta, 100, 28, 2, 0, 350
1763677344, meta, 100, 28, 2, 0, 430
1763677344, meta, 1000, 889, 3, 0, 401
1763677346, meta, 1000, 889, 3, 0, 411
1763677347, meta, 3000, 2714, 3, 0, 450
1763677349, meta, 3000, 2714, 3, 0, 556
1763677350, meta, 10000, 9976, 3, 0, 1083
1763677353, meta, 10000, 9976, 11, 0, 580
1763677353, meta, 30000, 30796, 11, 0, 2271
1763677358, meta, 30000, 30796, 154, 0, 2942
1763677361, meta, 100000, 105902, 11, 0, 9166
1763677372, meta, 100000, 105902, 9, 0, 2161
1763681080, meta, 10, 28, 2, 0, 353
1763681082, meta, 10, 28, 2, 0, 355
1763681082, meta, 100, 28, 2, 0, 359
1763681085, meta, 100, 28, 2, 0, 371
1763681085, meta, 1000, 889, 2, 0, 384
1763681087, meta, 1000, 889, 3, 0, 375
1763681088, meta, 3000, 2714, 2, 0, 487
1763681090, meta, 3000, 2714, 3, 0, 427
1763681091, meta, 10000, 9975, 11, 0, 1051
1763681094, meta, 10000, 9975, 11, 0, 641
1763681094, meta, 30000, 30796, 10, 0, 2277
1763681099, meta, 30000, 30796, 56, 0, 2982
1763681102, meta, 100000, 105903, 856, 0, 21046
1763681125, meta, 100000, 105903, 541, 0, 10283
1763684945, meta, 10, 28, 2, 0, 303
1763684948, meta, 10, 28, 2, 0, 335
1763684948, meta, 100, 28, 2, 0, 267
1763684950, meta, 100, 28, 2, 0, 347
1763684951, meta, 1000, 889, 3, 0, 374
1763684953, meta, 1000, 889, 3, 0, 397
1763684953, meta, 3000, 2714, 3, 0, 431
1763684956, meta, 3000, 2714, 3, 0, 462
1763684956, meta, 10000, 9975, 11, 0, 984
1763684959, meta, 10000, 9975, 11, 0, 895
1763684960, meta, 30000, 30796, 11, 0, 2268
1763684964, meta, 30000, 30796, 12, 0, 980
1763684965, meta, 100000, 105901, 11, 0, 9143
1763684977, meta, 100000, 105901, 9, 0, 2081
1763688683, meta, 10, 28, 2, 0, 392
1763688685, meta, 10, 28, 2, 0, 355
1763688686, meta, 100, 28, 2, 0, 338
1763688688, meta, 100, 28, 2, 0, 341
1763688688, meta, 1000, 889, 3, 0, 390
1763688691, meta, 1000, 889, 3, 0, 394
1763688691, meta, 3000, 2715, 3, 0, 389
1763688693, meta, 3000, 2715, 3, 0, 432
1763688694, meta, 10000, 9975, 3, 0, 898
1763688697, meta, 10000, 9975, 3, 0, 535
1763688697, meta, 30000, 30796, 84, 0, 3230
1763688703, meta, 30000, 30796, 11, 0, 916
1763688703, meta, 100000, 105902, 21, 0, 9316
1763688715, meta, 100000, 105902, 12, 0, 2075
1763692506, meta, 10, 28, 2, 0, 333
1763692509, meta, 10, 28, 2, 0, 329
1763692509, meta, 100, 28, 2, 0, 338
1763692511, meta, 100, 28, 2, 0, 345
1763692512, meta, 1000, 889, 3, 0, 338
1763692514, meta, 1000, 889, 3, 0, 321
1763692514, meta, 3000, 2716, 3, 0, 452
1763692517, meta, 3000, 2716, 3, 0, 405
1763692517, meta, 10000, 9975, 11, 0, 1006
1763692520, meta, 10000, 9975, 11, 0, 636
1763692521, meta, 30000, 30796, 11, 0, 2334
1763692525, meta, 30000, 30796, 11, 0, 2230
1763692528, meta, 100000, 105902, 10, 0, 9104
1763692539, meta, 100000, 105902, 517, 0, 10179
1763696257, meta, 10, 28, 2, 0, 376
1763696259, meta, 10, 28, 2, 0, 333
1763696259, meta, 100, 28, 2, 0, 313
1763696262, meta, 100, 28, 2, 0, 346
1763696262, meta, 1000, 889, 3, 0, 383
1763696264, meta, 1000, 889, 3, 0, 316
1763696265, meta, 3000, 2714, 3, 0, 444
1763696267, meta, 3000, 2714, 3, 0, 341
1763696267, meta, 10000, 9975, 11, 0, 883
1763696270, meta, 10000, 9975, 11, 0, 526
1763696271, meta, 30000, 30796, 11, 0, 2175
1763696275, meta, 30000, 30796, 12, 0, 842
1763696276, meta, 100000, 105902, 784, 0, 21569
1763696299, meta, 100000, 105902, 10, 0, 8951
1763700160, meta, 10, 28, 2, 0, 324
1763700162, meta, 10, 28, 2, 0, 333
1763700163, meta, 100, 28, 2, 0, 333
1763700165, meta, 100, 28, 2, 0, 264
1763700165, meta, 1000, 889, 3, 0, 279
1763700168, meta, 1000, 889, 3, 0, 352
1763700168, meta, 3000, 2714, 3, 0, 443
1763700170, meta, 3000, 2714, 3, 0, 372
1763700171, meta, 10000, 9975, 11, 0, 894
1763700174, meta, 10000, 9975, 11, 0, 877
1763700175, meta, 30000, 30796, 36, 0, 2517
1763700179, meta, 30000, 30796, 11, 0, 867
1763700180, meta, 100000, 105902, 9, 0, 8981
1763700191, meta, 100000, 105902, 311, 0, 7326
1763703896, meta, 10, 28, 2, 0, 325
1763703898, meta, 10, 28, 2, 0, 314
1763703898, meta, 100, 28, 2, 0, 327
1763703900, meta, 100, 28, 2, 0, 311
1763703901, meta, 1000, 889, 3, 0, 367
1763703903, meta, 1000, 889, 3, 0, 351
1763703904, meta, 3000, 2714, 3, 0, 455
1763703906, meta, 3000, 2714, 3, 0, 404
1763703906, meta, 10000, 9975, 10, 0, 988
1763703909, meta, 10000, 9975, 11, 0, 624
1763703910, meta, 30000, 30797, 12, 0, 2360
1763703914, meta, 30000, 30797, 100, 0, 2277
1763703917, meta, 100000, 105902, 9, 0, 9067
1763703928, meta, 100000, 105902, 12, 0, 9303
1763707648, meta, 10, 28, 2, 0, 423
1763707650, meta, 10, 28, 2, 0, 365
1763707650, meta, 100, 28, 2, 0, 345
1763707653, meta, 100, 28, 2, 0, 349
1763707653, meta, 1000, 889, 3, 0, 353
1763707655, meta, 1000, 889, 3, 0, 367
1763707656, meta, 3000, 2714, 3, 0, 441
1763707658, meta, 3000, 2714, 3, 0, 413
1763707659, meta, 10000, 9975, 11, 0, 966
1763707662, meta, 10000, 9975, 11, 0, 956
1763707663, meta, 30000, 30796, 11, 0, 2230
1763707667, meta, 30000, 30796, 11, 0, 976
1763707668, meta, 100000, 105902, 11, 0, 9018
1763707679, meta, 100000, 105902, 13, 0, 9045
1763711483, meta, 10, 28, 2, 0, 317
1763711485, meta, 10, 28, 2, 0, 323
1763711486, meta, 100, 28, 2, 0, 321
1763711488, meta, 100, 28, 2, 0, 256
1763711488, meta, 1000, 889, 3, 0, 273
1763711490, meta, 1000, 889, 3, 0, 340
1763711491, meta, 3000, 2714, 3, 0, 410
1763711493, meta, 3000, 2714, 3, 0, 408
1763711494, meta, 10000, 9975, 11, 0, 930
1763711497, meta, 10000, 9975, 11, 0, 892
1763711497, meta, 30000, 30796, 11, 0, 2244
1763711502, meta, 30000, 30796, 79, 0, 3137
1763711505, meta, 100000, 105902, 57, 0, 10087
1763711517, meta, 100000, 105902, 11, 0, 9134
1763715321, meta, 10, 28, 2, 0, 297
1763715324, meta, 10, 28, 2, 0, 254
1763715324, meta, 100, 28, 2, 0, 333
1763715326, meta, 100, 28, 2, 0, 265
1763715327, meta, 1000, 889, 3, 0, 319
1763715329, meta, 1000, 889, 3, 0, 302
1763715329, meta, 3000, 2714, 3, 0, 344
1763715331, meta, 3000, 2714, 3, 0, 308
1763715332, meta, 10000, 9975, 11, 0, 869
1763715335, meta, 10000, 9975, 12, 0, 549
1763715335, meta, 30000, 30796, 12, 0, 2219
1763715339, meta, 30000, 30796, 105, 0, 2206
1763715342, meta, 100000, 105903, 589, 0, 18230
1763715362, meta, 100000, 105903, 420, 0, 15483
1763719162, meta, 10, 28, 2, 0, 289
1763719165, meta, 10, 28, 2, 0, 307
1763719165, meta, 100, 28, 2, 0, 258
1763719167, meta, 100, 28, 2, 0, 330
1763719167, meta, 1000, 889, 3, 0, 279
1763719170, meta, 1000, 889, 3, 0, 296
1763719170, meta, 3000, 2714, 3, 0, 379
1763719172, meta, 3000, 2714, 3, 0, 380
1763719173, meta, 10000, 9975, 11, 0, 935
1763719176, meta, 10000, 9975, 11, 0, 897
1763719177, meta, 30000, 30796, 57, 0, 2710
1763719181, meta, 30000, 30796, 11, 0, 827
1763719182, meta, 100000, 105904, 11, 0, 8956
1763719193, meta, 100000, 105904, 11, 0, 8817
1763722989, meta, 10, 28, 2, 0, 265
1763722992, meta, 10, 28, 2, 0, 266
1763722992, meta, 100, 28, 2, 0, 253
1763722994, meta, 100, 28, 2, 0, 263
1763722994, meta, 1000, 890, 2, 0, 286
1763722997, meta, 1000, 890, 2, 0, 314
1763722997, meta, 3000, 2714, 2, 0, 384
1763722999, meta, 3000, 2714, 3, 0, 368
1763723000, meta, 10000, 9975, 12, 0, 895
1763723003, meta, 10000, 9975, 11, 0, 872
1763723003, meta, 30000, 30797, 10, 0, 2153
1763723008, meta, 30000, 30797, 11, 0, 2177
1763723010, meta, 100000, 105902, 13, 0, 9157
1763723021, meta, 100000, 105902, 9, 0, 9004
1763726741, meta, 10, 28, 2, 0, 255
1763726743, meta, 10, 28, 2, 0, 273
1763726744, meta, 100, 28, 2, 0, 262
1763726746, meta, 100, 28, 2, 0, 278
1763726746, meta, 1000, 890, 3, 0, 469
1763726749, meta, 1000, 890, 3, 0, 276
1763726749, meta, 3000, 2714, 3, 0, 431
1763726751, meta, 3000, 2714, 3, 0, 307
1763726752, meta, 10000, 9975, 11, 0, 896
1763726755, meta, 10000, 9975, 11, 0, 571
1763726755, meta, 30000, 30796, 66, 0, 2922
1763726760, meta, 30000, 30796, 11, 0, 850
1763726761, meta, 100000, 105902, 9, 0, 9041
1763726772, meta, 100000, 105902, 399, 0, 15033
1763730495, meta, 10, 28, 2, 0, 268
1763730497, meta, 10, 28, 2, 0, 350
1763730498, meta, 100, 28, 2, 0, 379
1763730500, meta, 100, 28, 2, 0, 275
1763730500, meta, 1000, 889, 3, 0, 366
1763730503, meta, 1000, 889, 3, 0, 326
1763730503, meta, 3000, 2715, 3, 0, 562
1763730506, meta, 3000, 2715, 3, 0, 399
1763730506, meta, 10000, 9975, 3, 0, 877
1763730509, meta, 10000, 9975, 12, 0, 653
1763730510, meta, 30000, 30796, 11, 0, 2233
1763730514, meta, 30000, 30796, 41, 0, 1306
1763730515, meta, 100000, 105902, 11, 0, 9091
1763730526, meta, 100000, 105902, 9, 0, 8964
1763734383, meta, 10, 28, 2, 0, 352
1763734386, meta, 10, 28, 2, 0, 331
1763734386, meta, 100, 28, 2, 0, 363
1763734389, meta, 100, 28, 2, 0, 342
1763734389, meta, 1000, 889, 2, 0, 361
1763734391, meta, 1000, 889, 2, 0, 355
1763734392, meta, 3000, 2714, 3, 0, 488
1763734394, meta, 3000, 2714, 3, 0, 346
1763734394, meta, 10000, 9975, 12, 0, 1024
1763734397, meta, 10000, 9975, 11, 0, 538
1763734398, meta, 30000, 30796, 280, 0, 5786
1763734406, meta, 30000, 30796, 265, 0, 5324
1763734411, meta, 100000, 105902, 336, 0, 14223
1763734427, meta, 100000, 105902, 353, 0, 14368
1763738150, meta, 10, 28, 2, 0, 319
1763738152, meta, 10, 28, 2, 0, 375
1763738153, meta, 100, 28, 2, 0, 320
1763738155, meta, 100, 28, 2, 0, 269
1763738155, meta, 1000, 889, 3, 0, 316
1763738158, meta, 1000, 889, 3, 0, 306
1763738158, meta, 3000, 2714, 3, 0, 479
1763738161, meta, 3000, 2714, 3, 0, 343
1763738161, meta, 10000, 9975, 11, 0, 878
1763738164, meta, 10000, 9975, 11, 0, 893
1763738165, meta, 30000, 30796, 12, 0, 2233
1763738169, meta, 30000, 30796, 11, 0, 2255
1763738171, meta, 100000, 105902, 369, 0, 14481
1763738188, meta, 100000, 105902, 12, 0, 2262
1763741895, meta, 10, 28, 2, 0, 353
1763741897, meta, 10, 28, 2, 0, 331
1763741898, meta, 100, 28, 2, 0, 331
1763741900, meta, 100, 28, 2, 0, 326
1763741900, meta, 1000, 889, 3, 0, 278
1763741903, meta, 1000, 889, 3, 0, 375
1763741903, meta, 3000, 2714, 3, 0, 546
1763741906, meta, 3000, 2714, 3, 0, 453
1763741906, meta, 10000, 9975, 11, 0, 945
1763741909, meta, 10000, 9975, 11, 0, 945
1763741910, meta, 30000, 30796, 14, 0, 2328
1763741914, meta, 30000, 30796, 254, 0, 4035
1763741918, meta, 100000, 105902, 759, 0, 20103
1763741940, meta, 100000, 105902, 391, 0, 8007
1763745737, meta, 10, 28, 2, 0, 332
1763745740, meta, 10, 28, 2, 0, 386
1763745740, meta, 100, 28, 2, 0, 370
1763745743, meta, 100, 28, 2, 0, 309
1763745743, meta, 1000, 889, 3, 0, 377
1763745745, meta, 1000, 889, 3, 0, 463
1763745746, meta, 3000, 2714, 3, 0, 490
1763745748, meta, 3000, 2714, 3, 0, 365
1763745749, meta, 10000, 9975, 11, 0, 1014
1763745752, meta, 10000, 9975, 11, 0, 972
1763745753, meta, 30000, 30796, 12, 0, 2291
1763745757, meta, 30000, 30796, 11, 0, 2308
1763745759, meta, 100000, 105902, 9, 0, 9055
1763745770, meta, 100000, 105902, 424, 0, 15978
1763749579, meta, 10, 28, 2, 0, 324
1763749581, meta, 10, 28, 2, 0, 327
1763749582, meta, 100, 28, 2, 0, 340
1763749584, meta, 100, 28, 2, 0, 265
1763749584, meta, 1000, 889, 3, 0, 347
1763749587, meta, 1000, 889, 3, 0, 372
1763749587, meta, 3000, 2714, 3, 0, 437
1763749589, meta, 3000, 2714, 3, 0, 442
1763749590, meta, 10000, 9975, 12, 0, 999
1763749593, meta, 10000, 9975, 11, 0, 616
1763749594, meta, 30000, 30796, 11, 0, 2198
1763749598, meta, 30000, 30796, 462, 0, 7663
1763749605, meta, 100000, 105903, 11, 0, 9155
1763749617, meta, 100000, 105903, 387, 0, 14690
1763753337, meta, 10, 28, 2, 0, 338
1763753339, meta, 10, 28, 2, 0, 331
1763753339, meta, 100, 28, 2, 0, 338
1763753342, meta, 100, 28, 2, 0, 338
1763753342, meta, 1000, 889, 3, 0, 355
1763753344, meta, 1000, 889, 3, 0, 361
1763753345, meta, 3000, 2714, 3, 0, 469
1763753347, meta, 3000, 2714, 3, 0, 450
1763753348, meta, 10000, 9975, 12, 0, 973
1763753351, meta, 10000, 9975, 11, 0, 956
1763753352, meta, 30000, 30796, 11, 0, 2303
1763753356, meta, 30000, 30796, 257, 0, 5594
1763753362, meta, 100000, 105902, 317, 0, 13908
1763753377, meta, 100000, 105902, 9, 0, 2006
1763757143, meta, 10, 28, 2, 0, 293
1763757145, meta, 10, 28, 2, 0, 385
1763757145, meta, 100, 28, 2, 0, 366
1763757148, meta, 100, 28, 2, 0, 394
1763757148, meta, 1000, 889, 3, 0, 445
1763757151, meta, 1000, 889, 3, 0, 449
1763757151, meta, 3000, 2714, 3, 0, 446
1763757154, meta, 3000, 2714, 3, 0, 481
1763757154, meta, 10000, 9975, 11, 0, 965
1763757157, meta, 10000, 9975, 11, 0, 698
1763757158, meta, 30000, 0, 0, 0, 57331
1763757217, meta, 30000, 30796, 11, 0, 2287
1763757219, meta, 100000, 105902, 10, 0, 9064
1763757230, meta, 100000, 105902, 13, 0, 2320
1763761026, meta, 10, 28, 2, 0, 265
1763761028, meta, 10, 28, 2, 0, 301
1763761028, meta, 100, 28, 2, 0, 381
1763761030, meta, 100, 28, 2, 0, 269
1763761031, meta, 1000, 889, 3, 0, 298
1763761033, meta, 1000, 889, 3, 0, 298
1763761033, meta, 3000, 2715, 3, 0, 391
1763761036, meta, 3000, 2715, 3, 0, 417
1763761036, meta, 10000, 9975, 11, 0, 953
1763761039, meta, 10000, 9975, 11, 0, 528
1763761040, meta, 30000, 30796, 54, 0, 2892
1763761045, meta, 30000, 30796, 11, 0, 835
1763761045, meta, 100000, 105903, 379, 0, 14339
1763761062, meta, 100000, 105903, 11, 0, 2104
1763764771, meta, 10, 28, 2, 0, 349
1763764773, meta, 10, 28, 2, 0, 323
1763764774, meta, 100, 28, 2, 0, 359
1763764776, meta, 100, 28, 2, 0, 331
1763764776, meta, 1000, 889, 3, 0, 358
1763764779, meta, 1000, 889, 3, 0, 368
1763764779, meta, 3000, 2714, 3, 0, 492
1763764782, meta, 3000, 2714, 3, 0, 444
1763764782, meta, 10000, 9975, 11, 0, 947
1763764785, meta, 10000, 9975, 11, 0, 627
1763764786, meta, 30000, 30796, 12, 0, 2328
1763764790, meta, 30000, 30796, 28, 0, 1408
1763764791, meta, 100000, 105902, 9, 0, 9136
1763764802, meta, 100000, 105902, 359, 0, 14559
1763768535, meta, 10, 28, 2, 0, 311
1763768537, meta, 10, 28, 2, 0, 298
1763768538, meta, 100, 28, 2, 0, 355
1763768540, meta, 100, 28, 2, 0, 292
1763768540, meta, 1000, 889, 3, 0, 321
1763768543, meta, 1000, 889, 3, 0, 327
1763768543, meta, 3000, 2715, 3, 0, 443
1763768545, meta, 3000, 2715, 3, 0, 346
1763768546, meta, 10000, 9975, 11, 0, 931
1763768549, meta, 10000, 9975, 11, 0, 586
1763768549, meta, 30000, 30796, 13, 0, 2292
1763768554, meta, 30000, 30796, 10, 0, 900
1763768555, meta, 100000, 105905, 10, 0, 9199
1763768566, meta, 100000, 105905, 9, 0, 2107
1763772290, meta, 10, 28, 2, 0, 377
1763772293, meta, 10, 28, 2, 0, 367
1763772293, meta, 100, 28, 2, 0, 321
1763772296, meta, 100, 28, 2, 0, 353
1763772296, meta, 1000, 889, 3, 0, 342
1763772298, meta, 1000, 889, 3, 0, 388
1763772299, meta, 3000, 2714, 3, 0, 472
1763772301, meta, 3000, 2714, 3, 0, 420
1763772301, meta, 10000, 9975, 8, 0, 894
1763772304, meta, 10000, 9975, 12, 0, 591
1763772305, meta, 30000, 30796, 11, 0, 2251
1763772309, meta, 30000, 30796, 11, 0, 983
1763772310, meta, 100000, 105902, 11, 0, 9003
1763772321, meta, 100000, 105902, 9, 0, 9102
1763776038, meta, 10, 28, 2, 0, 341
1763776040, meta, 10, 28, 2, 0, 338
1763776040, meta, 100, 28, 2, 0, 313
1763776043, meta, 100, 28, 2, 0, 333
1763776043, meta, 1000, 889, 3, 0, 296
1763776045, meta, 1000, 889, 3, 0, 359
1763776046, meta, 3000, 2714, 3, 0, 441
1763776048, meta, 3000, 2714, 3, 0, 432
1763776048, meta, 10000, 9975, 11, 0, 1009
1763776051, meta, 10000, 9975, 11, 0, 599
1763776052, meta, 30000, 30796, 11, 0, 2359
1763776056, meta, 30000, 30796, 11, 0, 2216
1763776059, meta, 100000, 105902, 11, 0, 8973
1763776070, meta, 100000, 105902, 309, 0, 6807
1763779794, meta, 10, 28, 2, 0, 262
1763779797, meta, 10, 28, 2, 0, 335
1763779797, meta, 100, 28, 2, 0, 325
1763779799, meta, 100, 28, 2, 0, 261
1763779799, meta, 1000, 889, 2, 0, 307
1763779802, meta, 1000, 889, 2, 0, 367
1763779802, meta, 3000, 2714, 3, 0, 447
1763779805, meta, 3000, 2714, 3, 0, 456
1763779805, meta, 10000, 9975, 3, 0, 845
1763779808, meta, 10000, 9975, 11, 0, 858
1763779809, meta, 30000, 30796, 14, 0, 2234
1763779813, meta, 30000, 30796, 11, 0, 2123
1763779815, meta, 100000, 105903, 9, 0, 9152
1763779826, meta, 100000, 105903, 11, 0, 9097
1763783632, meta, 10, 28, 2, 0, 280
1763783634, meta, 10, 28, 2, 0, 326
1763783635, meta, 100, 28, 2, 0, 349
1763783637, meta, 100, 28, 2, 0, 342
1763783637, meta, 1000, 889, 3, 0, 399
1763783640, meta, 1000, 889, 3, 0, 358
1763783640, meta, 3000, 2714, 3, 0, 445
1763783643, meta, 3000, 2714, 3, 0, 432
1763783643, meta, 10000, 9975, 11, 0, 930
1763783646, meta, 10000, 9975, 11, 0, 619
1763783647, meta, 30000, 30796, 11, 0, 2182
1763783651, meta, 30000, 30796, 10, 0, 2169
1763783653, meta, 100000, 105901, 469, 0, 16311
1763783671, meta, 100000, 105901, 9, 0, 2897
1763787433, meta, 10, 28, 2, 0, 337
1763787435, meta, 10, 28, 2, 0, 330
1763787436, meta, 100, 28, 2, 0, 306
1763787438, meta, 100, 28, 2, 0, 352
1763787438, meta, 1000, 889, 2, 0, 361
1763787441, meta, 1000, 889, 3, 0, 357
1763787441, meta, 3000, 2714, 3, 0, 493
1763787444, meta, 3000, 2714, 3, 0, 365
1763787444, meta, 10000, 9975, 11, 0, 948
1763787447, meta, 10000, 9975, 11, 0, 628
1763787448, meta, 30000, 30796, 67, 0, 3000
1763787453, meta, 30000, 30796, 12, 0, 1012
1763787454, meta, 100000, 105903, 69, 0, 10066
1763787466, meta, 100000, 105903, 656, 0, 12210
1763791267, meta, 10, 28, 2, 0, 342
1763791270, meta, 10, 28, 2, 0, 386
1763791270, meta, 100, 28, 2, 0, 335
1763791272, meta, 100, 28, 2, 0, 387
1763791273, meta, 1000, 889, 3, 0, 378
1763791275, meta, 1000, 889, 3, 0, 391
1763791275, meta, 3000, 2714, 3, 0, 445
1763791278, meta, 3000, 2714, 2, 0, 413
1763791278, meta, 10000, 9975, 11, 0, 960
1763791281, meta, 10000, 9975, 11, 0, 635
1763791282, meta, 30000, 30796, 9, 0, 2201
1763791286, meta, 30000, 30796, 11, 0, 2284
1763791288, meta, 100000, 105903, 10, 0, 9169
1763791300, meta, 100000, 105903, 9, 0, 1942
1763795011, meta, 10, 28, 2, 0, 328
1763795013, meta, 10, 28, 2, 0, 355
1763795014, meta, 100, 28, 2, 0, 325
1763795016, meta, 100, 28, 2, 0, 311
1763795016, meta, 1000, 889, 3, 0, 357
1763795019, meta, 1000, 889, 3, 0, 362
1763795019, meta, 3000, 2714, 3, 0, 438
1763795022, meta, 3000, 2714, 3, 0, 471
1763795022, meta, 10000, 9975, 11, 0, 942
1763795025, meta, 10000, 9975, 11, 0, 631
1763795026, meta, 30000, 30796, 12, 0, 2336
1763795030, meta, 30000, 30796, 10, 0, 2125
1763795032, meta, 100000, 105903, 13, 0, 9188
1763795043, meta, 100000, 105903, 9, 0, 9167
1763798849, meta, 10, 28, 2, 0, 365
1763798851, meta, 10, 28, 2, 0, 340
1763798851, meta, 100, 28, 2, 0, 329
1763798854, meta, 100, 28, 2, 0, 338
1763798854, meta, 1000, 889, 3, 0, 381
1763798856, meta, 1000, 889, 3, 0, 335
1763798857, meta, 3000, 2714, 3, 0, 506
1763798859, meta, 3000, 2714, 3, 0, 407
1763798860, meta, 10000, 9976, 11, 0, 946
